ADC Channel - Charge distribution	Counts - Charge distribution
3705	79
3715	78
3725	65
3735	74
3745	77
3755	92
3765	68
3775	77
3785	93
3795	78
3805	85
3815	85
3825	72
3835	84
3845	78
3855	92
3865	83
3875	69
3885	70
3895	75
3905	74
3915	79
3925	78
3935	63
3945	64
3955	65
3965	75
3975	64
3985	66
3995	70
4005	62
4015	77
4025	75
4035	80
4045	59
4055	74
4065	78
4075	77
4085	55
4095	62
4105	60
4115	79
4125	74
4135	69
4145	81
4155	89
4165	62
4175	71
4185	59
4195	56
4205	60
4215	77
4225	68
4235	63
4245	59
4255	71
4265	60
4275	76
4285	57
4295	61
4305	58
4315	74
4325	69
4335	80
4345	75
4355	56
4365	70
4375	66
4385	62
4395	62
4405	66
4415	71
4425	70
4435	61
4445	70
4455	64
4465	65
4475	76
4485	56
4495	90
4505	61
4515	63
4525	54
4535	56
4545	74
4555	65
4565	64
4575	65
4585	61
4595	63
4605	62
4615	63
4625	62
4635	74
4645	61
4655	80
4665	71
4675	61
4685	52
4695	64
4705	61
4715	51
4725	70
4735	54
4745	72
4755	63
4765	64
4775	53
4785	67
4795	65
4805	68
4815	69
4825	61
4835	62
4845	68
4855	46
4865	66
4875	60
4885	62
4895	62
4905	75
4915	54
4925	64
4935	70
4945	63
4955	58
4965	75
4975	71
4985	56
4995	56
5005	54
5015	65
5025	66
5035	48
5045	64
5055	66
5065	83
5075	64
5085	58
5095	59
5105	78
5115	59
5125	67
5135	67
5145	71
5155	57
5165	51
5175	58
5185	59
5195	46
5205	73
5215	63
5225	72
5235	59
5245	69
5255	60
5265	57
5275	51
5285	71
5295	67
5305	51
5315	65
5325	76
5335	63
5345	63
5355	66
5365	73
5375	55
5385	62
5395	60
5405	72
5415	59
5425	54
5435	71
5445	68
5455	58
5465	61
5475	63
5485	68
5495	62
5505	68
5515	48
5525	61
5535	76
5545	58
5555	64
5565	63
5575	52
5585	69
5595	69
5605	61
5615	55
5625	57
5635	63
5645	54
5655	54
5665	67
5675	50
5685	52
5695	62
5705	61
5715	55
5725	64
5735	63
5745	58
5755	58
5765	61
5775	75
5785	54
5795	74
5805	51
5815	67
5825	63
5835	57
5845	65
5855	53
5865	54
5875	65
5885	50
5895	56
5905	56
5915	54
5925	53
5935	64
5945	62
5955	62
5965	70
5975	60
5985	55
5995	60
6005	55
6015	63
6025	71
6035	53
6045	60
6055	59
6065	58
6075	61
6085	44
6095	66
6105	73
6115	58
6125	60
6135	53
6145	50
6155	71
6165	51
6175	50
6185	56
6195	70
6205	57
6215	55
6225	59
6235	57
6245	64
6255	64
6265	58
6275	55
6285	61
6295	69
6305	51
6315	57
6325	65
6335	57
6345	64
6355	61
6365	68
6375	58
6385	44
6395	61
6405	54
6415	66
6425	61
6435	60
6445	56
6455	79
6465	63
6475	67
6485	45
6495	54
6505	47
6515	50
6525	52
6535	60
6545	60
6555	53
6565	63
6575	71
6585	60
6595	50
6605	65
6615	67
6625	65
6635	63
6645	46
6655	48
6665	50
6675	55
6685	62
6695	50
6705	69
6715	49
6725	56
6735	64
6745	60
6755	61
6765	47
6775	63
6785	52
6795	50
6805	58
6815	57
6825	59
6835	62
6845	62
6855	65
6865	60
6875	42
6885	63
6895	42
6905	42
6915	51
6925	45
6935	73
6945	58
6955	59
6965	55
6975	58
6985	44
6995	45
7005	66
7015	62
7025	63
7035	50
7045	57
7055	52
7065	57
7075	66
7085	50
7095	67
7105	58
7115	60
7125	54
7135	55
7145	64
7155	52
7165	63
7175	58
7185	51
7195	54
7205	50
7215	68
7225	61
7235	48
7245	61
7255	46
7265	53
7275	54
7285	75
7295	46
7305	49
7315	54
7325	51
7335	59
7345	51
7355	55
7365	42
7375	51
7385	43
7395	61
7405	55
7415	46
7425	59
7435	49
7445	50
7455	52
7465	54
7475	58
7485	51
7495	54
7505	54
7515	46
7525	55
7535	51
7545	51
7555	51
7565	52
7575	42
7585	57
7595	39
7605	45
7615	51
7625	50
7635	53
7645	51
7655	54
7665	41
7675	58
7685	46
7695	54
7705	50
7715	40
7725	34
7735	52
7745	61
7755	54
7765	49
7775	48
7785	44
7795	37
7805	32
7815	34
7825	39
7835	46
7845	45
7855	46
7865	38
7875	39
7885	43
7895	57
7905	41
7915	37
7925	39
7935	42
7945	27
7955	40
7965	48
7975	37
7985	38
7995	43
8005	45
8015	32
8025	37
8035	24
8045	36
8055	26
8065	33
8075	39
8085	26
8095	35
8105	38
8115	32
8125	23
8135	28
8145	28
8155	27
8165	44
8175	28
8185	19
8195	29
8205	22
8215	22
8225	31
8235	33
8245	17
8255	32
8265	28
8275	25
8285	22
8295	20
8305	27
8315	33
8325	27
8335	26
8345	30
8355	18
8365	18
8375	26
8385	23
8395	15
8405	16
8415	16
8425	19
8435	18
8445	24
8455	24
8465	23
8475	29
8485	11
8495	9
8505	13
8515	15
8525	20
8535	21
8545	9
8555	18
8565	15
8575	13
8585	14
8595	18
8605	11
8615	19
8625	19
8635	13
8645	19
8655	15
8665	14
8675	11
8685	19
8695	11
8705	20
8715	23
8725	14
8735	11
8745	19
8755	16
8765	21
8775	16
8785	12
8795	17
8805	7
8815	18
8825	19
8835	8
8845	10
8855	14
8865	16
8875	7
8885	16
8895	16
8905	9
8915	6
8925	12
8935	14
8945	8
8955	8
8965	11
8975	12
8985	18
8995	11
9005	7
9015	13
9025	17
9035	17
9045	7
9055	12
9065	14
9075	12
9085	13
9095	14
9105	13
9115	22
9125	15
9135	14
9145	12
9155	23
9165	13
9175	17
9185	15
9195	11
9205	18
9215	6
9225	19
9235	18
9245	26
9255	15
9265	27
9275	19
9285	17
9295	19
9305	20
9315	24
9325	21
9335	18
9345	25
9355	15
9365	32
9375	17
9385	36
9395	20
9405	23
9415	25
9425	19
9435	21
9445	28
9455	30
9465	34
9475	20
9485	30
9495	20
9505	35
9515	29
9525	33
9535	28
9545	48
9555	36
9565	36
9575	34
9585	35
9595	20
9605	38
9615	41
9625	46
9635	45
9645	44
9655	35
9665	51
9675	44
9685	41
9695	37
9705	44
9715	49
9725	40
9735	49
9745	51
9755	55
9765	49
9775	63
9785	63
9795	46
9805	47
9815	64
9825	50
9835	72
9845	49
9855	48
9865	61
9875	55
9885	52
9895	70
9905	54
9915	64
9925	64
9935	60
9945	65
9955	65
9965	68
9975	70
9985	58
9995	70
10005	83
10015	77
10025	81
10035	85
10045	73
10055	77
10065	75
10075	86
10085	76
10095	92
10105	81
10115	105
10125	86
10135	91
10145	96
10155	89
10165	96
10175	97
10185	88
10195	114
10205	97
10215	86
10225	111
10235	117
10245	110
10255	95
10265	110
10275	87
10285	127
10295	127
10305	125
10315	117
10325	99
10335	110
10345	121
10355	129
10365	129
10375	128
10385	135
10395	131
10405	108
10415	120
10425	106
10435	116
10445	109
10455	135
10465	134
10475	132
10485	152
10495	108
10505	148
10515	153
10525	124
10535	130
10545	148
10555	132
10565	131
10575	112
10585	129
10595	136
10605	135
10615	148
10625	131
10635	134
10645	134
10655	150
10665	152
10675	153
10685	125
10695	153
10705	152
10715	140
10725	149
10735	139
10745	143
10755	151
10765	146
10775	118
10785	150
10795	146
10805	144
10815	142
10825	124
10835	122
10845	123
10855	135
10865	143
10875	126
10885	135
10895	135
10905	152
10915	129
10925	137
10935	148
10945	130
10955	137
10965	140
10975	132
10985	118
10995	119
11005	127
11015	125
11025	143
11035	111
11045	121
11055	135
11065	118
11075	138
11085	114
11095	125
11105	123
11115	120
11125	99
11135	105
11145	126
11155	103
11165	97
11175	102
11185	95
11195	99
11205	95
11215	112
11225	107
11235	101
11245	108
11255	99
11265	100
11275	98
11285	81
11295	89
11305	89
11315	80
11325	101
11335	97
11345	80
11355	71
11365	69
11375	82
11385	80
11395	83
11405	74
11415	74
11425	80
11435	59
11445	61
11455	74
11465	73
11475	66
11485	68
11495	68
11505	60
11515	92
11525	51
11535	64
11545	56
11555	50
11565	55
11575	51
11585	51
11595	56
11605	37
11615	54
11625	50
11635	46
11645	46
11655	41
11665	53
11675	42
11685	48
11695	48
11705	44
11715	38
11725	41
11735	41
11745	44
11755	35
11765	23
11775	31
11785	31
11795	37
11805	40
11815	30
11825	20
11835	31
11845	30
11855	34
11865	28
11875	27
11885	31
11895	16
11905	17
11915	28
11925	18
11935	26
11945	14
11955	20
11965	11
11975	15
11985	10
11995	12
12005	14
12015	23
12025	29
12035	18
12045	14
12055	16
12065	14
12075	19
12085	13
12095	12
12105	11
12115	10
12125	10
12135	9
12145	16
12155	13
12165	10
12175	9
12185	9
12195	7
12205	8
12215	9
12225	9
12235	4
12245	4
12255	8
12265	4
12275	8
12285	9
12295	11
12305	5
12315	6
12325	4
12335	4
12345	4
12355	5
12365	0
12375	2
12385	8
12395	6
12405	1
12415	5
12425	3
12435	11
12445	5
12455	4
12465	4
12475	3
12485	7
12495	0
12505	11
12515	5
12525	5
12535	3
12545	2
12555	4
12565	5
12575	2
12585	4
12595	3
12605	0
12615	1
12625	2
12635	2
12645	1
12655	1
12665	2
12675	0
12685	2
12695	6
12705	3
12715	4
12725	5
12735	1
12745	2
12755	2
12765	2
12775	3
12785	2
12795	1
12805	2
12815	1
12825	2
12835	1
12845	2
12855	1
12865	0
12875	2
12885	0
12895	2
12905	1
12915	3
12925	2
12935	0
12945	0
12955	2
12965	0
12975	2
12985	2
12995	0
13005	4
13015	0
13025	0
13035	1
13045	2
13055	1
13065	1
13075	2
13085	4
13095	2
13105	3
13115	1
13125	3
13135	0
13145	2
13155	1
13165	1
13175	1
13185	0
13195	1
13205	2
13215	0
13225	0
13235	1
13245	0
13255	2
13265	2
13275	1
13285	1
13295	3
13305	2
13315	3
13325	1
13335	2
13345	0
13355	0
13365	1
13375	2
13385	0
13395	0
13405	1
13415	2
13425	1
13435	2
13445	1
13455	2
13465	2
13475	1
13485	0
13495	0
13505	1
13515	1
13525	1
13535	0
13545	1
13555	0
13565	2
13575	0
13585	0
13595	1
13605	0
13615	1
13625	0
13635	2
13645	3
13655	1
13665	0
13675	0
13685	0
13695	0
13705	3
13715	0
13725	0
13735	1
13745	0
13755	1
13765	0
13775	1
13785	1
13795	0
13805	0
13815	1
13825	0
13835	1
13845	1
13855	1
13865	4
13875	0
13885	0
13895	0
13905	1
13915	0
13925	3
13935	1
13945	1
13955	1
13965	1
13975	0
13985	1
13995	1
14005	1
14015	2
14025	0
14035	0
14045	0
14055	1
14065	1
14075	0
14085	0
14095	2
14105	2
14115	0
14125	0
14135	0
14145	0
14155	0
14165	0
14175	1
14185	0
14195	1
14205	0
14215	3
14225	1
14235	0
14245	0
14255	0
14265	1
14275	2
14285	0
14295	1
14305	0
14315	0
14325	0
14335	2
14345	1
14355	0
14365	1
14375	2
14385	0
14395	1
14405	0
14415	0
14425	0
14435	1
14445	2
14455	0
14465	0
14475	0
14485	0
14495	2
14505	0
14515	1
14525	1
14535	0
14545	0
14555	1
14565	0
14575	3
14585	1
14595	1
14605	0
14615	2
14625	1
14635	0
14645	0
14655	0
14665	1
14675	0
14685	2
14695	0
14705	1
14715	0
14725	1
14735	0
14745	0
14755	2
14765	1
14775	1
14785	0
14795	1
14805	0
14815	1
14825	1
14835	1
14845	0
14855	0
14865	1
14875	0
14885	0
14895	0
14905	1
14915	0
14925	1
14935	0
14945	0
14955	0
14965	0
14975	0
14985	0
14995	0
15005	0
15015	0
15025	1
15035	0
15045	1
15055	1
15065	0
15075	0
15085	0
15095	3
15105	1
15115	1
15125	0
15135	0
15145	0
15155	0
15165	0
15175	2
15185	0
15195	0
15205	0
15215	1
15225	0
15235	0
15245	2
15255	0
15265	1
15275	1
15285	2
15295	0
15305	0
15315	0
15325	0
15335	0
15345	0
15355	1
15365	1
15375	0
15385	0
15395	0
15405	1
15415	0
15425	0
15435	1
15445	1
15455	0
15465	0
15475	1
15485	1
15495	1
15505	0
15515	0
15525	0
15535	2
15545	0
15555	1
15565	0
15575	1
15585	0
15595	0
15605	0
15615	1
15625	0
15635	0
15645	1
15655	1
15665	0
15675	0
15685	0
15695	0
15705	2
15715	0
15725	1
15735	0
15745	0
15755	3
15765	0
15775	1
15785	0
15795	1
15805	0
15815	0
15825	1
15835	2
15845	0
15855	0
15865	1
15875	0
15885	0
15895	0
15905	0
15915	0
15925	0
15935	0
15945	1
15955	0
15965	0
15975	0
15985	0
15995	0
16005	1
16015	0
16025	0
16035	0
16045	0
16055	1
16065	0
16075	0
16085	0
16095	1
16105	1
16115	0
16125	0
16135	0
16145	0
16155	0
16165	0
16175	0
16185	0
16195	0
16205	1
16215	0
16225	1
16235	1
16245	1
16255	0
16265	0
16275	1
16285	0
16295	1
16305	0
16315	0
16325	0
16335	0
16345	0
16355	0
16365	0
16375	0
16385	0
16395	0
16405	0
16415	0
16425	1
16435	0
16445	2
16455	1
16465	1
16475	0
16485	1
16495	0
16505	0
16515	0
16525	0
16535	1
16545	0
16555	0
16565	1
16575	0
16585	1
16595	1
16605	0
16615	0
16625	1
16635	1
16645	0
16655	1
16665	0
16675	0
16685	0
16695	2
16705	0
16715	0
16725	1
16735	0
16745	1
16755	0
16765	0
16775	0
16785	1
16795	0
16805	0
16815	0
16825	0
16835	0
16845	1
16855	1
16865	2
16875	1
16885	0
16895	1
16905	0
16915	0
16925	0
16935	0
16945	0
16955	0
16965	0
16975	2
16985	0
16995	0
17005	0
17015	0
17025	1
17035	0
17045	0
17055	0
17065	0
17075	0
17085	0
17095	0
17105	0
17115	0
17125	0
17135	0
17145	0
17155	0
17165	0
17175	0
17185	0
17195	1
17205	0
17215	0
17225	0
17235	0
17245	0
17255	0
17265	0
17275	0
17285	0
17295	0
17305	1
17315	0
17325	0
17335	0
17345	1
17355	0
17365	1
17375	1
17385	0
17395	0
17405	0
17415	0
17425	0
17435	0
17445	0
17455	0
17465	0
17475	0
17485	0
17495	1
17505	0
17515	1
17525	1
17535	0
17545	0
17555	0
17565	0
17575	0
17585	0
17595	0
17605	0
17615	1
17625	0
17635	1
17645	0
17655	0
17665	1
17675	0
17685	1
17695	0
17705	1
17715	0
17725	0
17735	1
17745	0
17755	0
17765	0
17775	1
17785	0
17795	0
17805	0
17815	0
17825	0
17835	0
17845	0
17855	0
17865	0
17875	0
17885	1
17895	0
17905	0
17915	0
17925	0
17935	0
17945	2
17955	1
17965	1
17975	0
17985	0
17995	0
18005	0
18015	0
18025	0
18035	0
18045	0
18055	0
18065	0
18075	1
18085	0
18095	0
18105	0
18115	0
18125	0
18135	0
18145	0
18155	0
18165	0
18175	0
18185	0
18195	0
18205	0
18215	0
18225	0
18235	0
18245	0
18255	1
18265	1
18275	1
18285	0
18295	0
18305	0
18315	0
18325	0
18335	0
18345	0
18355	0
18365	0
18375	0
18385	0
18395	0
18405	0
18415	0
18425	0
18435	0
18445	0
18455	0
18465	0
18475	0
18485	1
18495	1
18505	0
18515	0
18525	0
18535	0
18545	0
18555	1
18565	0
18575	0
18585	0
18595	0
18605	0
18615	0
18625	0
18635	0
18645	0
18655	0
18665	0
18675	0
18685	0
18695	1
18705	0
18715	0
18725	0
18735	0
18745	0
18755	0
18765	0
18775	0
18785	0
18795	0
18805	0
18815	0
18825	0
18835	0
18845	1
18855	0
18865	0
18875	1
18885	0
18895	0
18905	0
18915	0
18925	0
18935	0
18945	0
18955	0
18965	0
18975	0
18985	0
18995	0
19005	0
19015	1
19025	0
19035	0
19045	0
19055	0
19065	0
19075	1
19085	0
19095	1
19105	1
19115	1
19125	0
19135	1
19145	0
19155	0
19165	0
19175	0
19185	0
19195	0
19205	0
19215	0
19225	0
19235	0
19245	0
19255	0
19265	0
19275	0
19285	0
19295	0
19305	0
19315	0
19325	0
19335	0
19345	0
19355	0
19365	1
19375	0
19385	0
19395	0
19405	0
19415	0
19425	0
19435	0
19445	0
19455	0
19465	0
19475	0
19485	0
19495	0
