ADC Channels - Charge distribution	Counts - Charge distribution
7265	50
7275	63
7285	50
7295	46
7305	59
7315	50
7325	42
7335	54
7345	56
7355	67
7365	45
7375	51
7385	61
7395	36
7405	39
7415	61
7425	49
7435	62
7445	57
7455	45
7465	54
7475	45
7485	41
7495	59
7505	57
7515	53
7525	61
7535	57
7545	60
7555	45
7565	64
7575	53
7585	46
7595	59
7605	45
7615	67
7625	60
7635	55
7645	47
7655	43
7665	51
7675	47
7685	57
7695	61
7705	60
7715	47
7725	61
7735	59
7745	46
7755	54
7765	44
7775	66
7785	57
7795	47
7805	50
7815	58
7825	49
7835	43
7845	52
7855	57
7865	45
7875	56
7885	52
7895	70
7905	52
7915	50
7925	58
7935	62
7945	50
7955	48
7965	57
7975	65
7985	45
7995	45
8005	63
8015	65
8025	56
8035	59
8045	59
8055	48
8065	55
8075	57
8085	68
8095	50
8105	46
8115	49
8125	44
8135	53
8145	51
8155	56
8165	56
8175	60
8185	56
8195	50
8205	47
8215	45
8225	61
8235	58
8245	40
8255	60
8265	65
8275	54
8285	54
8295	56
8305	58
8315	46
8325	55
8335	57
8345	61
8355	52
8365	62
8375	57
8385	48
8395	47
8405	50
8415	57
8425	57
8435	56
8445	59
8455	48
8465	57
8475	44
8485	57
8495	54
8505	53
8515	40
8525	49
8535	51
8545	58
8555	52
8565	54
8575	56
8585	62
8595	59
8605	41
8615	49
8625	52
8635	48
8645	45
8655	47
8665	71
8675	50
8685	57
8695	57
8705	63
8715	52
8725	55
8735	64
8745	66
8755	44
8765	67
8775	58
8785	58
8795	54
8805	53
8815	47
8825	65
8835	47
8845	56
8855	62
8865	46
8875	52
8885	61
8895	51
8905	56
8915	58
8925	66
8935	49
8945	55
8955	49
8965	53
8975	51
8985	48
8995	60
9005	62
9015	54
9025	53
9035	43
9045	51
9055	52
9065	53
9075	63
9085	59
9095	57
9105	51
9115	56
9125	59
9135	42
9145	36
9155	39
9165	53
9175	63
9185	54
9195	51
9205	48
9215	48
9225	45
9235	43
9245	37
9255	53
9265	62
9275	45
9285	54
9295	50
9305	38
9315	41
9325	48
9335	61
9345	53
9355	64
9365	69
9375	54
9385	55
9395	65
9405	40
9415	51
9425	59
9435	43
9445	51
9455	45
9465	55
9475	58
9485	45
9495	56
9505	47
9515	73
9525	52
9535	50
9545	63
9555	51
9565	48
9575	46
9585	45
9595	54
9605	40
9615	44
9625	45
9635	54
9645	56
9655	39
9665	46
9675	59
9685	52
9695	52
9705	50
9715	42
9725	50
9735	51
9745	38
9755	54
9765	42
9775	60
9785	39
9795	43
9805	49
9815	57
9825	35
9835	51
9845	39
9855	49
9865	43
9875	47
9885	68
9895	56
9905	39
9915	47
9925	43
9935	45
9945	46
9955	33
9965	46
9975	47
9985	44
9995	36
10005	39
10015	50
10025	57
10035	38
10045	37
10055	41
10065	46
10075	46
10085	58
10095	32
10105	42
10115	38
10125	45
10135	28
10145	39
10155	39
10165	31
10175	52
10185	34
10195	36
10205	42
10215	36
10225	46
10235	31
10245	32
10255	39
10265	38
10275	46
10285	33
10295	43
10305	36
10315	39
10325	39
10335	33
10345	41
10355	37
10365	40
10375	39
10385	31
10395	33
10405	29
10415	35
10425	35
10435	30
10445	35
10455	38
10465	36
10475	47
10485	29
10495	44
10505	22
10515	32
10525	27
10535	28
10545	29
10555	29
10565	33
10575	33
10585	28
10595	32
10605	29
10615	37
10625	37
10635	33
10645	30
10655	25
10665	24
10675	20
10685	21
10695	28
10705	33
10715	34
10725	24
10735	18
10745	16
10755	25
10765	14
10775	29
10785	18
10795	20
10805	28
10815	34
10825	22
10835	25
10845	29
10855	21
10865	19
10875	18
10885	30
10895	21
10905	21
10915	19
10925	22
10935	21
10945	21
10955	24
10965	21
10975	22
10985	21
10995	24
11005	27
11015	24
11025	21
11035	20
11045	19
11055	15
11065	24
11075	18
11085	15
11095	23
11105	25
11115	14
11125	19
11135	17
11145	22
11155	13
11165	24
11175	22
11185	19
11195	17
11205	10
11215	16
11225	20
11235	15
11245	18
11255	11
11265	17
11275	17
11285	22
11295	18
11305	23
11315	22
11325	17
11335	20
11345	18
11355	11
11365	15
11375	13
11385	8
11395	21
11405	14
11415	12
11425	12
11435	11
11445	22
11455	16
11465	19
11475	13
11485	18
11495	14
11505	12
11515	11
11525	13
11535	14
11545	14
11555	16
11565	19
11575	18
11585	15
11595	8
11605	15
11615	11
11625	15
11635	17
11645	20
11655	15
11665	10
11675	14
11685	15
11695	21
11705	16
11715	12
11725	13
11735	20
11745	10
11755	12
11765	18
11775	13
11785	13
11795	14
11805	18
11815	14
11825	14
11835	17
11845	13
11855	18
11865	12
11875	14
11885	11
11895	21
11905	15
11915	12
11925	15
11935	8
11945	10
11955	23
11965	15
11975	12
11985	16
11995	25
12005	22
12015	15
12025	22
12035	11
12045	16
12055	24
12065	17
12075	16
12085	18
12095	19
12105	14
12115	21
12125	20
12135	23
12145	17
12155	24
12165	14
12175	19
12185	16
12195	14
12205	13
12215	19
12225	22
12235	16
12245	18
12255	25
12265	17
12275	31
12285	14
12295	15
12305	24
12315	17
12325	17
12335	15
12345	13
12355	18
12365	24
12375	19
12385	13
12395	27
12405	16
12415	21
12425	20
12435	24
12445	18
12455	18
12465	18
12475	20
12485	13
12495	24
12505	23
12515	24
12525	16
12535	24
12545	18
12555	23
12565	21
12575	32
12585	22
12595	17
12605	31
12615	14
12625	25
12635	19
12645	22
12655	19
12665	28
12675	23
12685	25
12695	22
12705	26
12715	22
12725	20
12735	19
12745	20
12755	26
12765	21
12775	29
12785	23
12795	21
12805	22
12815	24
12825	38
12835	26
12845	22
12855	34
12865	27
12875	24
12885	24
12895	22
12905	28
12915	37
12925	19
12935	39
12945	20
12955	27
12965	27
12975	30
12985	42
12995	25
13005	27
13015	34
13025	25
13035	27
13045	22
13055	36
13065	32
13075	25
13085	45
13095	40
13105	39
13115	37
13125	29
13135	28
13145	44
13155	32
13165	32
13175	32
13185	39
13195	35
13205	39
13215	34
13225	34
13235	33
13245	30
13255	40
13265	39
13275	38
13285	35
13295	57
13305	48
13315	30
13325	29
13335	45
13345	45
13355	45
13365	41
13375	49
13385	45
13395	41
13405	35
13415	29
13425	41
13435	40
13445	40
13455	51
13465	44
13475	49
13485	46
13495	40
13505	49
13515	50
13525	47
13535	41
13545	44
13555	55
13565	29
13575	43
13585	58
13595	40
13605	53
13615	52
13625	42
13635	49
13645	34
13655	49
13665	44
13675	51
13685	49
13695	41
13705	54
13715	58
13725	39
13735	45
13745	40
13755	43
13765	49
13775	49
13785	57
13795	52
13805	48
13815	55
13825	54
13835	44
13845	66
13855	58
13865	48
13875	52
13885	57
13895	53
13905	42
13915	50
13925	55
13935	57
13945	43
13955	56
13965	55
13975	50
13985	50
13995	45
14005	52
14015	52
14025	53
14035	42
14045	60
14055	62
14065	64
14075	60
14085	63
14095	63
14105	65
14115	66
14125	56
14135	47
14145	46
14155	57
14165	57
14175	53
14185	62
14195	60
14205	63
14215	39
14225	56
14235	48
14245	42
14255	63
14265	50
14275	64
14285	47
14295	63
14305	57
14315	60
14325	63
14335	54
14345	59
14355	56
14365	44
14375	57
14385	52
14395	42
14405	50
14415	57
14425	49
14435	55
14445	56
14455	50
14465	52
14475	42
14485	51
14495	51
14505	52
14515	52
14525	46
14535	62
14545	38
14555	37
14565	45
14575	49
14585	41
14595	46
14605	47
14615	44
14625	40
14635	47
14645	45
14655	37
14665	40
14675	50
14685	49
14695	39
14705	44
14715	37
14725	33
14735	35
14745	23
14755	37
14765	38
14775	40
14785	48
14795	36
14805	41
14815	35
14825	32
14835	32
14845	27
14855	37
14865	29
14875	29
14885	24
14895	32
14905	32
14915	30
14925	34
14935	28
14945	20
14955	21
14965	27
14975	35
14985	38
14995	22
15005	30
15015	23
15025	28
15035	17
15045	25
15055	29
15065	30
15075	19
15085	22
15095	23
15105	16
15115	23
15125	23
15135	12
15145	19
15155	17
15165	16
15175	14
15185	22
15195	19
15205	18
15215	19
15225	13
15235	13
15245	11
15255	16
15265	14
15275	11
15285	8
15295	6
15305	16
15315	11
15325	14
15335	14
15345	12
15355	8
15365	16
15375	8
15385	13
15395	12
15405	11
15415	13
15425	13
15435	11
15445	13
15455	5
15465	12
15475	9
15485	6
15495	13
15505	6
15515	4
15525	9
15535	6
15545	1
15555	4
15565	1
15575	4
15585	6
15595	6
15605	7
15615	2
15625	1
15635	7
15645	10
15655	9
15665	8
15675	4
15685	3
15695	0
15705	4
15715	3
15725	3
15735	4
15745	3
15755	2
15765	2
15775	4
15785	0
15795	3
15805	2
15815	1
15825	2
15835	3
15845	4
15855	1
15865	0
15875	6
15885	3
15895	1
15905	3
15915	1
15925	3
15935	2
15945	0
15955	1
15965	0
15975	1
15985	1
15995	1
16005	0
16015	0
16025	0
16035	1
16045	3
16055	0
16065	0
16075	1
16085	1
16095	0
16105	0
16115	1
16125	1
16135	0
16145	0
16155	1
16165	0
16175	1
16185	2
16195	0
16205	0
16215	0
16225	0
16235	0
16245	1
16255	1
16265	0
16275	1
16285	0
16295	0
16305	0
16315	1
16325	1
16335	0
16345	0
16355	1
16365	1
16375	0
16385	0
16395	0
16405	0
16415	0
16425	1
16435	0
16445	0
16455	0
16465	0
16475	0
16485	0
16495	0
16505	0
16515	0
16525	0
16535	0
16545	0
16555	0
16565	0
16575	0
16585	1
16595	0
16605	0
16615	0
16625	0
16635	0
16645	0
16655	0
16665	0
16675	0
16685	0
16695	2
16705	0
16715	0
16725	0
16735	0
16745	0
16755	0
16765	0
16775	0
16785	0
16795	1
16805	1
16815	0
16825	1
16835	0
16845	0
16855	0
16865	0
16875	0
16885	0
16895	0
16905	0
16915	0
16925	0
16935	0
16945	0
16955	0
16965	0
16975	0
16985	0
16995	0
17005	0
17015	0
17025	0
17035	0
17045	0
17055	0
17065	0
17075	0
17085	1
17095	0
17105	0
17115	0
17125	1
17135	1
17145	0
17155	1
17165	0
17175	0
17185	0
17195	0
17205	0
17215	0
17225	0
17235	0
17245	0
17255	0
17265	0
17275	0
17285	0
17295	0
17305	0
17315	0
17325	0
17335	0
17345	0
17355	0
17365	0
17375	0
17385	0
17395	0
17405	0
17415	0
17425	0
17435	0
17445	0
17455	0
17465	0
17475	0
17485	1
17495	0
17505	0
17515	0
17525	0
17535	0
17545	0
17555	1
17565	0
17575	0
17585	0
17595	0
17605	0
17615	0
17625	0
17635	0
17645	0
17655	1
17665	0
17675	0
17685	0
17695	1
17705	0
17715	0
17725	0
17735	0
17745	0
17755	0
17765	0
17775	0
17785	0
17795	0
17805	1
17815	0
17825	0
17835	0
17845	0
17855	0
17865	0
17875	0
17885	0
17895	0
17905	0
17915	1
17925	0
17935	0
17945	0
17955	0
17965	0
17975	0
17985	0
17995	0
18005	0
18015	0
18025	0
18035	0
18045	0
18055	0
18065	0
18075	0
18085	0
18095	0
18105	0
18115	0
18125	0
18135	0
18145	0
18155	0
18165	0
18175	0
18185	0
18195	0
18205	0
18215	0
18225	0
18235	0
18245	0
18255	0
18265	0
18275	0
18285	0
18295	0
18305	0
18315	0
18325	1
18335	0
18345	0
18355	0
18365	0
18375	0
18385	0
18395	0
18405	0
18415	0
18425	0
18435	0
18445	0
18455	0
18465	0
18475	0
18485	0
18495	0
18505	1
18515	1
18525	0
18535	0
18545	0
18555	0
18565	0
18575	0
18585	0
18595	0
18605	1
18615	0
18625	0
18635	0
18645	0
18655	0
18665	0
18675	0
18685	0
18695	0
18705	0
18715	1
18725	0
18735	0
18745	0
18755	0
18765	0
18775	0
18785	0
18795	0
18805	0
18815	0
18825	1
18835	0
18845	0
18855	0
18865	1
18875	0
18885	0
18895	0
18905	0
18915	0
18925	0
18935	0
18945	0
18955	0
18965	0
18975	0
18985	0
18995	0
19005	0
19015	0
19025	1
19035	0
19045	0
19055	0
19065	0
19075	0
19085	0
19095	1
19105	0
19115	0
19125	0
19135	0
19145	1
19155	0
19165	0
19175	0
19185	0
19195	0
19205	0
19215	0
19225	0
19235	0
19245	0
19255	0
19265	0
19275	0
19285	0
19295	0
19305	0
19315	0
19325	0
19335	0
19345	0
19355	0
19365	0
19375	0
19385	0
19395	0
19405	0
19415	0
19425	0
19435	0
19445	0
19455	0
19465	0
19475	0
19485	0
19495	0
