ADC Channels - Charge distribution	Counts - Charge distribution
5685	5
5695	3
5705	5
5715	4
5725	3
5735	1
5745	5
5755	3
5765	4
5775	4
5785	2
5795	5
5805	5
5815	4
5825	3
5835	3
5845	4
5855	4
5865	1
5875	5
5885	8
5895	2
5905	2
5915	2
5925	4
5935	4
5945	2
5955	6
5965	1
5975	4
5985	3
5995	7
6005	2
6015	4
6025	3
6035	3
6045	5
6055	3
6065	1
6075	3
6085	4
6095	8
6105	6
6115	6
6125	6
6135	5
6145	4
6155	3
6165	4
6175	4
6185	4
6195	4
6205	8
6215	8
6225	5
6235	5
6245	5
6255	3
6265	3
6275	8
6285	1
6295	5
6305	3
6315	3
6325	4
6335	5
6345	4
6355	2
6365	8
6375	4
6385	4
6395	1
6405	4
6415	1
6425	3
6435	2
6445	9
6455	5
6465	4
6475	2
6485	2
6495	4
6505	5
6515	4
6525	6
6535	4
6545	2
6555	5
6565	3
6575	6
6585	2
6595	6
6605	10
6615	4
6625	2
6635	6
6645	3
6655	2
6665	2
6675	4
6685	6
6695	4
6705	4
6715	4
6725	6
6735	6
6745	0
6755	7
6765	5
6775	6
6785	9
6795	4
6805	5
6815	2
6825	1
6835	4
6845	1
6855	1
6865	3
6875	5
6885	4
6895	3
6905	5
6915	4
6925	3
6935	5
6945	2
6955	1
6965	4
6975	7
6985	6
6995	7
7005	1
7015	5
7025	2
7035	4
7045	3
7055	2
7065	3
7075	3
7085	2
7095	1
7105	2
7115	3
7125	4
7135	2
7145	2
7155	3
7165	3
7175	6
7185	3
7195	4
7205	1
7215	1
7225	2
7235	2
7245	2
7255	3
7265	4
7275	5
7285	3
7295	6
7305	1
7315	3
7325	5
7335	2
7345	2
7355	6
7365	2
7375	4
7385	6
7395	2
7405	3
7415	2
7425	1
7435	4
7445	1
7455	5
7465	4
7475	2
7485	3
7495	2
7505	1
7515	4
7525	1
7535	1
7545	3
7555	5
7565	2
7575	0
7585	3
7595	4
7605	2
7615	3
7625	1
7635	2
7645	0
7655	2
7665	2
7675	4
7685	0
7695	7
7705	6
7715	7
7725	4
7735	2
7745	3
7755	3
7765	2
7775	4
7785	1
7795	5
7805	2
7815	2
7825	2
7835	5
7845	2
7855	3
7865	3
7875	1
7885	2
7895	6
7905	1
7915	2
7925	4
7935	1
7945	5
7955	2
7965	2
7975	1
7985	4
7995	6
8005	2
8015	4
8025	0
8035	4
8045	2
8055	2
8065	2
8075	1
8085	4
8095	0
8105	1
8115	2
8125	1
8135	3
8145	2
8155	3
8165	2
8175	5
8185	3
8195	5
8205	3
8215	3
8225	4
8235	3
8245	2
8255	1
8265	2
8275	4
8285	1
8295	2
8305	3
8315	1
8325	3
8335	4
8345	4
8355	1
8365	3
8375	4
8385	1
8395	4
8405	1
8415	1
8425	4
8435	2
8445	2
8455	1
8465	3
8475	2
8485	5
8495	2
8505	2
8515	4
8525	2
8535	3
8545	2
8555	0
8565	2
8575	5
8585	1
8595	2
8605	3
8615	3
8625	1
8635	3
8645	3
8655	1
8665	1
8675	2
8685	1
8695	1
8705	1
8715	1
8725	1
8735	0
8745	0
8755	1
8765	1
8775	2
8785	2
8795	1
8805	2
8815	2
8825	0
8835	3
8845	2
8855	2
8865	2
8875	5
8885	5
8895	1
8905	2
8915	2
8925	0
8935	3
8945	1
8955	2
8965	1
8975	2
8985	0
8995	1
9005	3
9015	3
9025	0
9035	0
9045	4
9055	2
9065	0
9075	1
9085	1
9095	1
9105	3
9115	0
9125	2
9135	2
9145	1
9155	1
9165	2
9175	0
9185	1
9195	0
9205	3
9215	4
9225	3
9235	0
9245	3
9255	1
9265	0
9275	3
9285	6
9295	1
9305	1
9315	0
9325	1
9335	1
9345	0
9355	1
9365	3
9375	2
9385	0
9395	2
9405	0
9415	0
9425	2
9435	4
9445	2
9455	1
9465	0
9475	2
9485	4
9495	1
9505	4
9515	3
9525	4
9535	2
9545	3
9555	6
9565	4
9575	0
9585	3
9595	1
9605	2
9615	0
9625	1
9635	1
9645	2
9655	1
9665	1
9675	1
9685	2
9695	1
9705	1
9715	2
9725	3
9735	4
9745	1
9755	1
9765	0
9775	0
9785	1
9795	3
9805	3
9815	1
9825	1
9835	0
9845	5
9855	0
9865	1
9875	0
9885	2
9895	0
9905	2
9915	4
9925	1
9935	1
9945	1
9955	2
9965	2
9975	3
9985	1
9995	3
10005	2
10015	2
10025	4
10035	1
10045	0
10055	3
10065	1
10075	2
10085	2
10095	3
10105	2
10115	1
10125	0
10135	2
10145	1
10155	2
10165	2
10175	1
10185	2
10195	3
10205	1
10215	3
10225	1
10235	1
10245	0
10255	1
10265	1
10275	5
10285	2
10295	0
10305	3
10315	1
10325	3
10335	1
10345	1
10355	0
10365	2
10375	0
10385	0
10395	2
10405	3
10415	0
10425	0
10435	1
10445	5
10455	0
10465	1
10475	2
10485	2
10495	1
10505	2
10515	0
10525	2
10535	2
10545	1
10555	2
10565	2
10575	2
10585	4
10595	2
10605	2
10615	1
10625	2
10635	1
10645	4
10655	0
10665	1
10675	2
10685	2
10695	0
10705	3
10715	3
10725	1
10735	0
10745	4
10755	3
10765	3
10775	4
10785	0
10795	2
10805	2
10815	4
10825	2
10835	3
10845	3
10855	0
10865	2
10875	2
10885	2
10895	1
10905	0
10915	1
10925	1
10935	2
10945	3
10955	2
10965	2
10975	3
10985	0
10995	3
11005	3
11015	1
11025	1
11035	2
11045	1
11055	3
11065	0
11075	1
11085	3
11095	1
11105	0
11115	0
11125	2
11135	2
11145	2
11155	1
11165	3
11175	5
11185	1
11195	2
11205	1
11215	4
11225	2
11235	4
11245	5
11255	0
11265	2
11275	3
11285	3
11295	0
11305	3
11315	2
11325	1
11335	1
11345	0
11355	3
11365	0
11375	4
11385	2
11395	3
11405	3
11415	5
11425	0
11435	0
11445	2
11455	0
11465	1
11475	3
11485	0
11495	1
11505	2
11515	2
11525	1
11535	3
11545	1
11555	0
11565	1
11575	4
11585	1
11595	1
11605	1
11615	2
11625	1
11635	4
11645	1
11655	3
11665	2
11675	3
11685	1
11695	0
11705	2
11715	4
11725	1
11735	1
11745	2
11755	1
11765	3
11775	3
11785	1
11795	0
11805	1
11815	4
11825	3
11835	2
11845	2
11855	2
11865	1
11875	0
11885	2
11895	1
11905	2
11915	6
11925	3
11935	3
11945	0
11955	0
11965	5
11975	2
11985	0
11995	1
12005	5
12015	1
12025	2
12035	1
12045	1
12055	4
12065	1
12075	1
12085	2
12095	1
12105	1
12115	1
12125	3
12135	2
12145	2
12155	2
12165	2
12175	3
12185	3
12195	0
12205	3
12215	4
12225	1
12235	3
12245	1
12255	2
12265	1
12275	2
12285	3
12295	1
12305	2
12315	1
12325	1
12335	4
12345	0
12355	4
12365	3
12375	1
12385	0
12395	2
12405	0
12415	0
12425	1
12435	1
12445	1
12455	1
12465	2
12475	2
12485	2
12495	3
12505	2
12515	1
12525	2
12535	2
12545	0
12555	2
12565	4
12575	3
12585	3
12595	4
12605	2
12615	4
12625	0
12635	2
12645	2
12655	1
12665	2
12675	3
12685	2
12695	1
12705	1
12715	1
12725	1
12735	1
12745	2
12755	1
12765	3
12775	2
12785	1
12795	6
12805	1
12815	1
12825	0
12835	2
12845	2
12855	0
12865	1
12875	4
12885	3
12895	1
12905	0
12915	1
12925	1
12935	0
12945	0
12955	1
12965	2
12975	3
12985	4
12995	1
13005	2
13015	0
13025	3
13035	3
13045	1
13055	2
13065	3
13075	0
13085	0
13095	0
13105	1
13115	2
13125	1
13135	4
13145	3
13155	2
13165	2
13175	2
13185	2
13195	1
13205	4
13215	1
13225	0
13235	6
13245	2
13255	2
13265	2
13275	1
13285	1
13295	3
13305	0
13315	1
13325	2
13335	1
13345	1
13355	3
13365	3
13375	3
13385	3
13395	3
13405	1
13415	0
13425	5
13435	2
13445	0
13455	3
13465	4
13475	0
13485	1
13495	2
13505	4
13515	2
13525	5
13535	2
13545	1
13555	0
13565	3
13575	4
13585	3
13595	2
13605	2
13615	2
13625	0
13635	2
13645	0
13655	2
13665	3
13675	3
13685	2
13695	1
13705	3
13715	3
13725	2
13735	0
13745	5
13755	1
13765	0
13775	2
13785	3
13795	2
13805	3
13815	2
13825	3
13835	1
13845	2
13855	3
13865	1
13875	0
13885	1
13895	1
13905	2
13915	0
13925	0
13935	3
13945	2
13955	3
13965	3
13975	3
13985	3
13995	2
14005	0
14015	1
14025	2
14035	6
14045	0
14055	0
14065	3
14075	2
14085	0
14095	2
14105	1
14115	2
14125	1
14135	4
14145	4
14155	0
14165	0
14175	1
14185	2
14195	3
14205	2
14215	3
14225	2
14235	3
14245	0
14255	2
14265	1
14275	1
14285	3
14295	0
14305	3
14315	1
14325	5
14335	1
14345	3
14355	1
14365	4
14375	2
14385	3
14395	1
14405	0
14415	4
14425	1
14435	3
14445	1
14455	4
14465	2
14475	2
14485	3
14495	0
14505	0
14515	3
14525	2
14535	1
14545	0
14555	1
14565	4
14575	3
14585	0
14595	2
14605	1
14615	2
14625	2
14635	3
14645	1
14655	2
14665	1
14675	1
14685	1
14695	2
14705	2
14715	4
14725	1
14735	0
14745	1
14755	3
14765	1
14775	2
14785	1
14795	1
14805	1
14815	4
14825	3
14835	1
14845	1
14855	3
14865	3
14875	4
14885	2
14895	1
14905	2
14915	3
14925	2
14935	0
14945	3
14955	4
14965	0
14975	3
14985	5
14995	3
15005	2
15015	3
15025	1
15035	2
15045	0
15055	2
15065	0
15075	1
15085	3
15095	2
15105	2
15115	3
15125	2
15135	2
15145	0
15155	2
15165	1
15175	0
15185	1
15195	4
15205	1
15215	1
15225	1
15235	1
15245	2
15255	4
15265	7
15275	3
15285	0
15295	4
15305	3
15315	4
15325	2
15335	3
15345	2
15355	2
15365	2
15375	1
15385	3
15395	1
15405	4
15415	1
15425	3
15435	1
15445	1
15455	2
15465	3
15475	0
15485	4
15495	3
15505	2
15515	0
15525	1
15535	2
15545	4
15555	3
15565	1
15575	0
15585	2
15595	1
15605	2
15615	2
15625	1
15635	1
15645	1
15655	6
15665	2
15675	2
15685	1
15695	1
15705	3
15715	3
15725	1
15735	0
15745	1
15755	2
15765	1
15775	3
15785	0
15795	5
15805	0
15815	1
15825	3
15835	1
15845	2
15855	0
15865	0
15875	3
15885	4
15895	2
15905	2
15915	0
15925	1
15935	1
15945	2
15955	3
15965	3
15975	0
15985	3
15995	3
16005	3
16015	1
16025	0
16035	2
16045	2
16055	1
16065	2
16075	1
16085	1
16095	1
16105	2
16115	1
16125	1
16135	1
16145	1
16155	1
16165	0
16175	0
16185	2
16195	2
16205	1
16215	3
16225	2
16235	4
16245	6
16255	3
16265	0
16275	1
16285	4
16295	2
16305	1
16315	3
16325	2
16335	1
16345	5
16355	1
16365	0
16375	3
16385	1
16395	1
16405	3
16415	2
16425	0
16435	3
16445	3
16455	1
16465	6
16475	0
16485	5
16495	2
16505	2
16515	3
16525	0
16535	2
16545	3
16555	0
16565	1
16575	2
16585	0
16595	5
16605	3
16615	1
16625	2
16635	0
16645	5
16655	1
16665	3
16675	4
16685	0
16695	1
16705	2
16715	4
16725	4
16735	3
16745	3
16755	1
16765	0
16775	5
16785	0
16795	0
16805	2
16815	1
16825	1
16835	1
16845	2
16855	3
16865	3
16875	3
16885	1
16895	1
16905	2
16915	2
16925	3
16935	3
16945	3
16955	0
16965	2
16975	1
16985	5
16995	3
17005	3
17015	1
17025	4
17035	2
17045	5
17055	1
17065	1
17075	5
17085	3
17095	1
17105	3
17115	1
17125	2
17135	1
17145	0
17155	3
17165	1
17175	2
17185	1
17195	1
17205	2
17215	2
17225	1
17235	3
17245	2
17255	1
17265	1
17275	1
17285	1
17295	1
17305	0
17315	4
17325	2
17335	0
17345	2
17355	1
17365	2
17375	2
17385	1
17395	2
17405	2
17415	1
17425	0
17435	3
17445	0
17455	4
17465	1
17475	2
17485	2
17495	1
17505	1
17515	4
17525	1
17535	2
17545	2
17555	0
17565	6
17575	1
17585	2
17595	2
17605	5
17615	1
17625	4
17635	0
17645	2
17655	2
17665	1
17675	0
17685	2
17695	2
17705	1
17715	4
17725	2
17735	1
17745	4
17755	2
17765	3
17775	0
17785	2
17795	4
17805	4
17815	2
17825	1
17835	3
17845	3
17855	0
17865	3
17875	3
17885	1
17895	5
17905	2
17915	2
17925	3
17935	0
17945	3
17955	5
17965	4
17975	3
17985	2
17995	4
18005	3
18015	2
18025	3
18035	2
18045	6
18055	2
18065	2
18075	2
18085	1
18095	4
18105	3
18115	3
18125	1
18135	1
18145	1
18155	1
18165	0
18175	1
18185	5
18195	3
18205	1
18215	0
18225	2
18235	3
18245	2
18255	1
18265	3
18275	2
18285	3
18295	3
18305	5
18315	1
18325	1
18335	2
18345	1
18355	0
18365	4
18375	3
18385	1
18395	2
18405	1
18415	2
18425	3
18435	3
18445	2
18455	3
18465	2
18475	2
18485	3
18495	1
18505	5
18515	3
18525	2
18535	3
18545	3
18555	1
18565	0
18575	5
18585	2
18595	0
18605	0
18615	1
18625	1
18635	2
18645	4
18655	1
18665	3
18675	1
18685	7
18695	2
18705	1
18715	1
18725	1
18735	6
18745	1
18755	3
18765	4
18775	2
18785	1
18795	0
18805	2
18815	2
18825	2
18835	3
18845	5
18855	1
18865	2
18875	2
18885	1
18895	7
18905	1
18915	1
18925	1
18935	1
18945	1
18955	1
18965	2
18975	1
18985	5
18995	4
19005	3
19015	6
19025	3
19035	0
19045	2
19055	2
19065	1
19075	1
19085	2
19095	0
19105	1
19115	5
19125	4
19135	0
19145	4
19155	5
19165	4
19175	7
19185	2
19195	4
19205	3
19215	2
19225	1
19235	4
19245	2
19255	3
19265	1
19275	2
19285	4
19295	2
19305	1
19315	3
19325	1
19335	2
19345	1
19355	2
19365	1
19375	4
19385	2
19395	1
19405	2
19415	1
19425	2
19435	2
19445	1
19455	4
19465	10
19475	3
19485	5
19495	1
